,1,2,3,4,5,E,SD,
W[98],0.954971,0.297068,-0.291592,0.0748087,0.150058,0.237063,0.408011,
W[99],-0.883318,-1.02123,-0.750697,-1.10924,0.0201714,-0.748863,0.403374,
W[100],-0.450816,-0.16012,-0.432781,0.353217,-0.00584235,-0.139268,0.29799,
W[101],0.672061,-0.12177,-0.530868,-0.102883,0.30131,0.0435699,0.409926,
W[102],-0.00132032,-0.412123,-0.34003,0.2293,-0.670079,-0.238851,0.316798,
W[103],0.569758,-0.0852421,0.550824,0.972596,-0.951554,0.211276,0.672831,
W[104],0.0816526,0.447361,0.48236,-0.135979,0.718999,0.318879,0.305451,
W[105],-0.87016,-1.03655,-1.42489,-0.704961,-0.382705,-0.883853,0.346231,
W[106],0.912585,1.18666,-0.213148,0.489849,0.456073,0.566405,0.475458,
W[107],-0.201692,-0.323433,-0.537905,-0.530796,-0.0716342,-0.333092,0.182622,
W[108],-0.924773,0.366035,-0.403067,0.118702,-0.0999669,-0.188614,0.446734,
W[109],-0.107331,0.909285,-0.591035,0.0334143,0.318898,0.112646,0.49538,
W[110],-0.20244,0.744067,-0.420041,-0.463756,-0.9557,-0.259574,0.559033,
W[111],-0.760268,-0.677452,-0.310663,-0.725784,-0.778409,-0.650515,0.173374,
W[112],0.520802,0.396056,-0.922015,0.279915,0.218903,0.0987323,0.520718,
W[113],-0.755816,-0.405652,-1.01558,-0.38962,0.0403457,-0.505264,0.358938,
W[114],-1.2885,-0.957501,-1.11146,0.222708,-0.0405459,-0.635061,0.607804,
W[115],0.452272,-0.307273,-1.50802,-0.0266419,-1.32241,-0.542415,0.755182,
W[116],-0.811215,-0.802049,-0.450621,0.502439,-0.904054,-0.4931,0.521236,
W[117],-0.862369,0.16957,-0.595155,-1.10233,-1.50498,-0.779054,0.560737,
W[118],-0.821217,-0.427237,0.119947,-0.38254,-0.904371,-0.483084,0.365702,
W[119],-0.901497,-0.194242,-1.06423,-0.576852,-0.587334,-0.664831,0.300244,
W[120],0.15856,0.667964,-0.769336,0.206203,0.153573,0.0833926,0.467873,
W[121],-0.444495,-0.347705,-0.707551,0.23454,-0.997994,-0.452641,0.411263,
W[122],-0.305529,0.325476,-1.12719,-0.703224,-0.0233312,-0.36676,0.508399,
