,1,2,3,4,5,E,SD,
W[99],-0.0371673,-0.99643,0.220402,-0.779395,0.047642,-0.30899,0.484806,
W[100],-0.0622696,-0.537326,-0.567893,-0.0308289,-0.319884,-0.30364,0.226887,
W[101],-0.231696,0.76351,-0.76175,0.3281,-0.022469,0.0151391,0.514568,
W[102],0.00150597,-0.125875,-0.0771213,0.23905,-0.698449,-0.132178,0.30965,
W[103],0.161893,-1.13141,-0.140908,-0.636237,-0.401913,-0.429716,0.440276,
W[104],-0.998171,-0.304861,-1.18513,-1.57153,-0.891607,-0.99026,0.413623,
W[105],-1.76336,-2.1963,-2.40667,-1.76863,-1.55058,-1.93711,0.314849,
W[106],-0.220014,-0.305542,0.231655,0.397635,-0.252709,-0.0297948,0.287389,
W[107],-0.46158,0.19977,-0.120056,0.292978,0.147844,0.011791,0.273633,
W[108],-0.0570457,0.0542169,-0.18218,-0.542046,-1.3199,-0.409391,0.49746,
W[109],-0.570757,-1.07235,-1.16147,-0.624703,-0.422332,-0.770323,0.29201,
W[110],-0.271259,-1.36784,0.0919795,-0.128328,1.23686,-0.0877173,0.831966,
W[111],0.13843,-0.903012,-1.23048,-0.780646,0.123981,-0.530346,0.559844,
W[112],-0.763098,-0.565337,-0.567476,-0.671187,-0.530311,-0.619482,0.0858917,
W[113],-0.0999274,-1.00132,-0.384936,-0.605817,-1.34418,-0.687235,0.441173,
W[114],-0.820768,-1.71949,-1.27378,-0.535448,-1.28851,-1.1276,0.41046,
W[115],-0.926595,-0.407896,-0.511599,-0.929119,-1.00558,-0.756158,0.245875,
W[116],-0.5032,-0.37147,-0.464535,0.55595,-0.0787984,-0.172411,0.393359,
W[117],-0.381735,-0.645355,-1.16945,-0.56424,-1.00038,-0.752231,0.289717,
W[118],-0.710735,-1.52301,-1.3055,-1.18711,-1.50099,-1.24547,0.295049,
W[119],-0.405593,-1.90791,-0.91881,-0.875206,-1.50163,-1.12183,0.524825,
W[120],0.634583,-0.749849,0.0323707,0.854467,-0.0833899,0.137636,0.567162,
W[121],-0.63213,-0.20976,-1.18818,-0.66992,-1.09117,-0.758231,0.3522,
W[122],-0.602342,-0.216688,-1.46093,-1.41531,-1.14974,-0.969003,0.484618,
W[123],-0.528756,-0.259262,-0.159023,-0.693365,0.296156,-0.26885,0.340338,
W[124],-0.0816436,0.846284,0.706672,-0.117895,1.13372,0.497427,0.506813,
W[125],1.16693,0.332208,1.30376,1.03228,0.62405,0.891846,0.360549,
W[126],-0.449301,0.199911,-0.0380133,-0.495273,-1.12895,-0.382326,0.454366,
W[127],-1.16244,0.308173,0.870344,0.218629,0.486935,0.144328,0.690578,
W[128],0.211931,-0.753225,-0.219315,-0.169563,-0.234756,-0.232985,0.30751,
W[129],-0.803365,-0.094569,-0.540713,-0.194352,0.482959,-0.230008,0.436627,
W[130],-0.150901,-0.418781,-0.172129,-1.29279,-0.405531,-0.488026,0.417777,
W[131],0.501321,0.662055,0.889324,0.172225,-0.169398,0.411105,0.37252,
W[132],1.66104,1.39661,2.32957,1.85574,1.85397,1.81939,0.305488,
W[133],1.86202,1.79857,1.76304,1.84066,3.1105,2.07496,0.518896,
W[134],0.549768,0.362984,0.366451,-0.153432,0.584913,0.342137,0.26407,
W[135],0.0153736,-0.0418392,0.0603574,-0.282128,-0.04266,-0.0581792,0.118424,
W[136],-0.528281,-0.455556,-0.53379,-0.23001,-0.199145,-0.389357,0.145681,
W[137],-0.600031,-1.22018,0.0421399,-0.47558,-0.742956,-0.599321,0.408137,
W[138],0.117451,-0.544721,1.24983,0.999575,0.192191,0.402864,0.647637,
W[139],-0.602774,-0.212466,0.13136,-0.63116,-0.110461,-0.2851,0.293219,
W[140],-1.4616,-1.52094,-1.57571,-1.49571,-1.62907,-1.53661,0.0593676,
W[141],-1.03205,-0.537376,0.0356895,-0.0755483,-0.595384,-0.440934,0.385552,
W[142],-0.124536,-0.432054,-0.446582,-0.0293182,-0.130648,-0.232628,0.172607,
W[143],-0.0553937,0.825603,0.235855,0.287639,0.293113,0.317363,0.284735,
W[144],0.384273,1.17021,1.19301,1.42889,1.95754,1.22679,0.507744,
W[145],0.18367,0.406077,0.588531,0.632736,0.489912,0.460185,0.159071,
W[146],0.171881,0.19486,0.421009,0.731358,-0.585387,0.186744,0.435421,
W[147],0.249889,-0.0899306,0.381243,-0.0804413,-0.569732,-0.0217945,0.330021,
W[148],0.638819,0.576471,1.14971,0.453416,0.08377,0.580437,0.343601,
W[149],0.309691,-0.240036,0.0265276,0.120068,-0.0942178,0.0244063,0.186839,
W[150],-0.374322,0.093306,0.0342711,0.169294,0.0684788,-0.00179456,0.191484,
W[151],0.70335,-0.220144,-0.22799,-0.670495,-0.530845,-0.189225,0.479056,
W[152],-1.08178,-0.603096,-0.519746,-0.533772,-0.234955,-0.59467,0.27425,
W[153],-1.09057,-0.622435,-0.59966,-0.403102,0.229133,-0.497328,0.427712,
W[154],0.0737646,-0.432907,0.10082,-0.35271,-1.31776,-0.385758,0.513782,
W[155],-0.348386,0.262013,0.425482,0.415031,-0.312465,0.0883352,0.346966,
W[156],0.596815,0.557013,-0.000417293,0.1677,0.216405,0.307503,0.231782,
W[157],-0.414628,-0.252391,0.0248827,-0.566926,-0.580866,-0.357986,0.225512,
W[158],-0.855501,0.716412,-0.0840998,-0.640264,-0.42442,-0.257575,0.549645,
W[159],-0.751521,-1.64783,-1.55578,-0.68508,-0.975655,-1.12317,0.40354,
W[160],-1.86244,-0.478446,-1.08192,-1.44391,-1.71506,-1.31635,0.496084,
W[161],-1.95783,-0.562508,-0.747216,-0.107094,-1.6482,-1.00457,0.691386,
W[162],-0.607703,-0.141066,0.073685,-0.264757,-0.482141,-0.284396,0.241984,
W[163],-0.159178,-1.41489,-0.35552,-0.236588,-0.185192,-0.470274,0.477102,
W[164],-0.91837,-1.56446,-0.908435,-0.425908,-2.01087,-1.16561,0.556413,
W[165],1.62915,1.56553,2.97459,2.29836,1.02265,1.89805,0.673558,
W[166],-0.256535,-0.446206,-0.102661,0.0745625,0.0748438,-0.131199,0.200272,
W[167],0.842346,0.481424,0.640039,0.816533,1.39762,0.835592,0.309825,
W[168],2.57585,2.35853,2.43964,2.13188,2.12715,2.32661,0.175282,
W[169],0.480715,0.555225,-0.301567,0.782071,0.92644,0.488577,0.425839,
W[170],0.731994,0.168286,0.404815,0.150961,0.0949825,0.310208,0.236084,
W[171],0.510735,0.983613,0.0310859,0.0860588,1.23531,0.56936,0.47788,
W[172],-6.81416,-7.66616,-7.09525,-6.92411,-6.13818,-6.92757,0.491864,
W[173],-11.7915,-11.7814,-12.0368,-11.5496,-12.4413,-11.9201,0.302748,
W[174],-0.423961,-0.115855,-0.341445,-0.12438,-0.377435,-0.276615,0.130459,
W[175],-0.116452,1.17613,1.2265,-0.165324,0.693245,0.56282,0.604192,
W[176],18.371,18.7368,18.6129,18.6414,18.4745,18.5673,0.129206,
W[177],0.614276,0.950762,1.04959,0.597634,0.128185,0.668088,0.323975,
W[178],-1.83852,-1.83667,-2.05495,-1.23884,-1.52022,-1.69784,0.285944,
W[179],-0.94515,-1.23445,-0.252384,-1.27987,-1.22415,-0.987201,0.385916,
W[180],-1.62073,-0.552116,-1.53189,-0.730287,-0.745346,-1.03607,0.447192,
W[181],-6.66376,-6.7386,-6.50259,-6.3426,-6.81639,-6.61279,0.170308,
W[182],0.169137,0.256548,0.153181,0.352834,0.21908,0.230156,0.0714392,
W[183],1.29218,1.60173,1.11349,1.38935,1.01298,1.28194,0.207184,
W[184],2.27967,2.57555,2.75697,2.37434,1.76055,2.34941,0.337484,
W[185],-0.244469,-0.159334,-0.215616,-0.124964,-0.199182,-0.188713,0.042117,
W[186],-1.87108,-1.80277,-1.49398,-1.44945,-1.32074,-1.5876,0.212471,
W[187],0.886938,1.57383,2.23571,1.10388,1.86866,1.5338,0.49187,
W[188],4.86872,5.09108,5.04499,4.82623,5.05411,4.97703,0.107739,
