,1,2,3,4,5,E,SD,
W[125],-2.26523,0.268899,-0.712867,-0.0517655,-1.77553,-0.907298,0.97478,
W[126],-2.97004,-3.92573,-3.09421,-2.97699,-3.45289,-3.28397,0.365838,
W[127],-3.09974,-2.14537,-2.27407,-1.92597,-2.55064,-2.39916,0.404408,
W[128],0.388881,0.031255,-0.303492,0.536038,-0.51946,0.0266442,0.399484,
W[129],-1.08402,-0.80563,-0.738377,-1.44771,-0.975814,-1.01031,0.250512,
W[130],-2.14222,-2.40586,-1.78146,-2.65094,-2.13847,-2.22379,0.291613,
W[131],-2.39407,-2.7554,-2.10454,-1.08514,-2.26779,-2.12139,0.560687,
W[132],1.30073,1.04444,1.86619,1.2417,0.883491,1.26731,0.333893,
W[133],2.58441,4.28859,2.82614,1.61432,3.0218,2.86705,0.859723,
W[134],0.303208,-0.857798,0.131919,-1.09574,0.81564,-0.140553,0.722812,
W[135],0.169205,0.12358,0.0592029,0.184102,0.412355,0.189689,0.119523,
W[136],-0.644873,-1.23541,-1.1675,-0.821368,-1.15966,-1.00576,0.231009,
W[137],-0.84245,-1.08214,0.323767,-0.407911,-1.28114,-0.657976,0.570725,
W[138],3.14706,1.95106,2.01752,2.94757,1.60367,2.33338,0.602945,
W[139],1.00836,0.0421616,-0.385813,0.355541,-1.15276,-0.0265029,0.723765,
W[140],-1.35574,-1.96699,-1.88346,-1.74495,-2.12292,-1.81481,0.260163,
W[141],1.0649,0.392716,0.24513,1.05887,-0.318886,0.488546,0.524945,
W[142],-0.0915682,-0.238716,-0.19754,-0.323713,-0.409908,-0.252289,0.108589,
W[143],-0.486543,-0.231656,-0.309591,-0.0164654,-0.0859423,-0.22604,0.166387,
W[144],3.2373,3.39835,2.32842,3.07782,3.07327,3.02303,0.367366,
W[145],0.564233,-0.163761,-0.872961,0.166735,-0.998938,-0.260938,0.598744,
W[146],0.332025,0.241731,0.112115,0.835879,0.447568,0.393864,0.246825,
W[147],-0.269428,-0.197453,-0.514982,-0.672476,0.330648,-0.264738,0.342901,
W[148],1.04376,0.870723,1.13137,-0.0104883,0.0771184,0.622496,0.489109,
W[149],-0.0119652,-0.0709373,0.0527524,-0.301139,-0.391338,-0.144525,0.171668,
W[150],0.0992535,0.271001,0.518813,0.570336,0.282246,0.34833,0.17363,
W[151],0.142504,-0.273926,1.13976,-0.304557,-0.497704,0.0412149,0.587598,
W[152],0.680696,-0.365518,1.38784,0.89369,0.144181,0.548177,0.606633,
W[153],0.204705,-1.49235,-0.370599,-0.186992,-0.554919,-0.480031,0.565174,
W[154],-1.20411,0.23098,-0.316177,-0.538429,-0.510996,-0.467746,0.460498,
W[155],-0.496356,-1.74946,1.20802,-0.74033,-2.2428,-0.804184,1.19256,
W[156],0.210676,-0.058278,0.386225,-0.0308631,0.315127,0.164577,0.179877,
W[157],-0.478112,0.0530089,-1.32166,-0.53337,-0.132743,-0.482576,0.472419,
W[158],1.43296,1.70905,1.25927,0.903249,1.38126,1.33716,0.26221,
W[159],-1.29612,-0.321121,1.50732,-0.235239,-0.501273,-0.169287,0.918517,
W[160],-2.23148,-0.458317,-0.971073,-1.77704,-0.478469,-1.18328,0.709738,
W[161],-1.24021,-0.134173,-2.12048,-1.01684,-0.691962,-1.04073,0.6557,
W[162],-0.0832327,0.331197,0.47315,0.476809,0.0360165,0.246788,0.230049,
W[163],-0.488204,-1.08688,-1.61724,-0.63517,-1.13194,-0.991887,0.400162,
W[164],-1.05326,-0.414315,-1.4697,-2.2032,-0.863405,-1.20078,0.60519,
W[165],4.63177,4.81602,5.5853,5.62691,5.62479,5.25696,0.439379,
W[166],0.488371,0.838929,1.03501,0.851696,0.89846,0.822494,0.18094,
W[167],1.60169,3.0994,0.757438,0.971752,2.40539,1.76713,0.878841,
W[168],8.80436,8.56256,9.17466,10.0975,9.18134,9.16408,0.522094,
W[169],1.04477,2.61363,1.96797,0.907388,0.996595,1.50607,0.673917,
W[170],0.545948,0.247434,0.949629,1.47518,1.33617,0.91087,0.463494,
W[171],0.71179,1.39558,0.152989,0.458977,2.45505,1.03488,0.819852,
W[172],-9.85999,-12.4924,-11.6357,-10.0391,-13.9708,-11.5996,1.54157,
W[173],-20.0228,-20.4063,-20.6988,-21.428,-20.2747,-20.5661,0.482919,
W[174],0.124617,-0.0902525,-0.0346049,-0.252292,-0.25236,-0.100978,0.142285,
W[175],0.998151,0.457926,0.386141,0.147223,0.87943,0.573774,0.31752,
W[176],30.1065,31.3905,31.457,30.8714,30.0909,30.7833,0.594622,
W[177],1.79445,1.46643,3.05924,2.61073,2.14475,2.21512,0.567714,
W[178],-6.61664,-6.30753,-6.9064,-7.55807,-7.27288,-6.9323,0.446818,
W[179],-1.65871,-2.93919,-2.4375,-1.29125,-1.50821,-1.96697,0.621077,
W[180],-1.70923,-1.51624,-2.48116,-2.55465,-2.22075,-2.09641,0.414726,
W[181],-1.69905,-2.03958,-1.74932,-1.77134,-1.60467,-1.77279,0.145211,
W[182],0.366753,0.241438,0.0436765,0.226097,0.211993,0.217992,0.103119,
W[183],1.28312,1.20015,0.419017,0.835263,1.43727,1.03496,0.366058,
W[184],-0.272975,-0.284727,-0.0911288,-0.610676,-1.27163,-0.506229,0.41774,
W[185],-0.139766,-0.144523,-0.15411,-0.113548,-0.160189,-0.142427,0.0161087,
W[186],-1.71967,-2.15161,-1.4275,-2.37109,-2.00863,-1.9357,0.330588,
W[187],2.9697,2.71782,0.691664,3.0226,2.71663,2.42368,0.875107,
W[188],5.03519,5.07031,5.11362,5.10074,5.18958,5.10189,0.0515251,
