,1,2,3,4,5,E,SD,
X[12] * X[34],0.150393,0.0624534,-0.0705477,-0.0856708,0.105219,0.0323695,0.0945169,
X[12] * X[35],0.411294,0.303097,0.434149,0.303714,0.407592,0.371969,0.0567167,
X[12] * X[36],0.853545,1.14397,1.62663,0.287124,0.589479,0.900148,0.460805,
X[13] * X[29],0.888799,2.45396,1.66848,2.22404,2.7673,2.00052,0.661769,
X[13] * X[30],-0.98863,-0.130288,-0.102142,0.606806,1.20746,0.118642,0.743048,
X[13] * X[31],0.653086,-0.332212,0.570146,-0.573244,-0.149739,0.0336074,0.491393,
X[13] * X[32],-0.523351,0.729099,0.858417,-0.429948,0.193911,0.165626,0.570554,
X[13] * X[33],-1.13467,-0.0874039,0.082079,-0.483755,-1.06833,-0.538417,0.495529,
X[13] * X[34],0.165552,-0.0193146,0.174677,-0.139535,-0.347241,-0.0331724,0.196386,
X[13] * X[35],0.163207,0.0921855,-0.118627,-0.0549278,0.484444,0.113256,0.211081,
X[13] * X[36],-0.89529,-0.417347,-2.95219,-1.05212,-1.04749,-1.27289,0.871105,
X[15] * X[29],2.468,1.86054,1.74519,1.61422,1.90551,1.91869,0.29261,
X[15] * X[30],-0.0204377,0.416089,-0.667678,1.87169,0.487849,0.417502,0.835345,
X[15] * X[31],0.0671484,0.493201,0.970996,0.442961,0.270592,0.44898,0.300703,
X[15] * X[32],-2.11148,-0.90655,-1.25269,-1.36278,-1.67841,-1.46238,0.407637,
X[15] * X[33],0.398506,0.89869,0.572116,0.465604,-0.0891022,0.449163,0.319299,
X[15] * X[34],-0.040078,-0.173452,-0.0910671,-0.17321,-0.122134,-0.119988,0.0508283,
X[15] * X[35],-0.431979,-0.531498,-0.778858,-1.00814,-0.77697,-0.705489,0.203554,
X[15] * X[36],-0.884807,-0.0962749,-0.810102,-0.0666832,-0.851074,-0.541788,0.376701,
X[16] * X[29],0.07091,-1.31273,-1.26353,-0.331701,-0.771792,-0.721767,0.53399,
X[16] * X[30],0.556734,0.0625528,1.2823,1.14567,2.01972,1.01339,0.665602,
X[16] * X[31],0.958172,0.0487435,0.465687,-0.204139,1.40059,0.533811,0.585814,
X[16] * X[32],-1.11019,-0.853089,-0.948226,-1.70881,-0.484832,-1.02103,0.400502,
X[16] * X[33],0.39903,0.145913,1.27916,-0.179317,0.654663,0.459889,0.493965,
X[16] * X[34],-0.196887,-0.654034,-0.0386851,0.340711,-0.316219,-0.173023,0.32693,
X[16] * X[35],0.661954,0.0102967,0.551552,0.577267,0.952792,0.550772,0.305548,
X[16] * X[36],1.35188,-0.384577,0.633612,-0.0844362,0.979389,0.499174,0.647674,
X[17] * X[29],-1.14183,-0.750427,-0.686442,-1.05162,-1.88051,-1.10217,0.425793,
X[17] * X[30],3.927,4.30007,4.99532,4.94278,5.00398,4.63383,0.441391,
X[17] * X[32],0.404159,-0.171345,-0.341379,0.123722,0.251412,0.0533138,0.27333,
X[17] * X[33],0.332103,0.915608,0.656289,1.26551,0.37069,0.708039,0.349761,
X[17] * X[34],0.219248,0.191487,0.217879,0.224612,0.232205,0.217086,0.0137541,
X[17] * X[35],0.377313,0.905887,0.619397,0.612942,0.472967,0.597701,0.17878,
X[17] * X[36],-1.43593,-0.762482,-0.53382,-0.622972,-0.832106,-0.837462,0.316865,
X[18] * X[29],1.62297,0.999494,0.559402,1.69631,2.06524,1.38868,0.537853,
X[18] * X[30],1.18889,1.34605,1.63813,2.29262,2.67879,1.8289,0.568594,
X[18] * X[31],0.788383,0.709854,0.966402,0.19856,1.00835,0.734309,0.28966,
X[18] * X[32],-1.06457,-0.726852,0.138424,-0.69601,-1.0847,-0.686742,0.443558,
X[18] * X[33],0.761496,0.140685,-0.111159,1.0988,0.571901,0.492345,0.432306,
X[18] * X[34],-0.125048,-0.150851,-0.12976,-0.340393,-0.219653,-0.193141,0.0810288,
X[18] * X[35],0.646961,0.356622,0.53325,0.75457,0.204843,0.49925,0.197576,
